item_id,transaction_id,sequence,sku,product_name,quantity,unit_price,subtotal,discount_applied,is_void,error_type
TRX-20260902-000060-005,TRX-20260902-000060,5,SKU-3004,Kopi Kapal Api Spesial Mix 10s,1,15500.0,15500.0,0.0,False,NONE
TRX-20260902-000060-006,TRX-20260902-000060,6,SKU-3001,Air Mineral Aqua 600ml,1,4000.0,4000.0,0.0,False,NONE
TRX-20260902-000061-001,TRX-20260902-000061,1,SKU-3001,Air Mineral Aqua 600ml,1,4000.0,4000.0,0.0,False,NONE
TRX-20260902-000062-001,TRX-20260902-000062,1,SKU-2008,Sari Roti Sobek Cokelat,1,19500.0,19500.0,0.0,False,NONE
TRX-20260902-000062-002,TRX-20260902-000062,2,SKU-1005,Garam Dapur Cap Kapal 250g,1,5000.0,5000.0,0.0,False,NONE
TRX-20260902-000062-003,TRX-20260902-000062,3,SKU-2007,Sari Roti Tawar Spesial,1,16500.0,16500.0,0.0,False,NONE
TRX-20260902-000062-004,TRX-20260902-000062,4,SKU-3001,Air Mineral Aqua 600ml,1,4000.0,4000.0,0.0,False,NONE
TRX-20260902-000062-005,TRX-20260902-000062,5,SKU-5006,Baterai ABC Alkaline AA 4s,1,21000.0,21000.0,0.0,False,NONE
TRX-20260902-000062-006,TRX-20260902-000062,6,SKU-3001,Air Mineral Aqua 600ml,1,4000.0,4000.0,0.0,False,NONE
TRX-20260902-000063-001,TRX-20260902-000063,1,SKU-3003,Teh Pucuk Harum 350ml,1,4500.0,4500.0,0.0,False,NONE
TRX-20260902-000063-002,TRX-20260902-000063,2,SKU-3007,Chitato Sapi Panggang 68g,1,12500.0,12500.0,0.0,False,NONE
TRX-20260902-000063-003,TRX-20260902-000063,3,SKU-2003,Susu Ultra Milk Cokelat 1L,1,21500.0,21500.0,0.0,False,NONE
TRX-20260902-000064-001,TRX-20260902-000064,1,SKU-1011,Sarden ABC Saus Tomat 155g,2,12000.0,24000.0,0.0,False,NONE
TRX-20260902-000064-002,TRX-20260902-000064,2,SKU-1010,Sedaap Mie Goreng 90g,5,3400.0,17000.0,0.0,False,NONE
TRX-20260902-000064-003,TRX-20260902-000064,3,SKU-1007,Saus Sambal ABC 335ml,1,17500.0,17500.0,0.0,False,NONE
TRX-20260902-000064-004,TRX-20260902-000064,4,SKU-4007,Minyak Telon My Baby 90ml,1,28000.0,28000.0,0.0,False,NONE
TRX-20260902-000064-005,TRX-20260902-000064,5,SKU-1009,Indomie Kuah Ayam Bawang 69g,2,3400.0,6800.0,0.0,False,NONE
TRX-20260902-000064-006,TRX-20260902-000064,6,SKU-3001,Air Mineral Aqua 600ml,1,4000.0,4000.0,0.0,False,NONE
TRX-20260902-000064-007,TRX-20260902-000064,7,SKU-1005,Garam Dapur Cap Kapal 250g,1,5000.0,5000.0,0.0,True,VOID_ITEM
TRX-20260902-000064-008,TRX-20260902-000064,8,SKU-4004,Sikat Gigi Formula Double Action 3s,2,15500.0,31000.0,0.0,False,NONE
TRX-20260902-000064-009,TRX-20260902-000064,9,SKU-5005,Baygon Obat Nyamuk Semprot 600ml,2,42000.0,84000.0,0.0,False,NONE
TRX-20260902-000064-010,TRX-20260902-000064,10,SKU-4001,Sabun Mandi Lifebuoy Total 10 450ml,3,27500.0,82500.0,0.0,False,NONE
TRX-20260902-000064-011,TRX-20260902-000064,11,SKU-1007,Saus Sambal ABC 335ml,2,17500.0,35000.0,0.0,False,NONE
TRX-20260902-000064-012,TRX-20260902-000064,12,SKU-5003,Sabun Cuci Piring Sunlight 650ml,1,15500.0,15500.0,0.0,False,NONE
TRX-20260902-000064-013,TRX-20260902-000064,13,SKU-5004,Pembersih Lantai Super Pell 770ml,2,14500.0,29000.0,0.0,False,NONE
TRX-20260902-000064-014,TRX-20260902-000064,14,SKU-1004,Tepung Terigu Segitiga Biru 1kg,1,13500.0,13500.0,0.0,False,NONE
TRX-20260902-000064-015,TRX-20260902-000064,15,SKU-1002,Minyak Goreng Bimoli 2L,2,37500.0,75000.0,0.0,False,NONE
TRX-20260902-000064-016,TRX-20260902-000064,16,SKU-1006,Kecap Manis Bango 520ml,1,25500.0,25500.0,0.0,False,NONE
TRX-20260902-000065-001,TRX-20260902-000065,1,SKU-3001,Air Mineral Aqua 600ml,1,4000.0,4000.0,0.0,False,NONE
TRX-20260902-000065-002,TRX-20260902-000065,2,SKU-3009,Oreo Original Roll 133g,1,11000.0,11000.0,0.0,False,NONE
TRX-20260902-000065-003,TRX-20260902-000065,3,SKU-3004,Kopi Kapal Api Spesial Mix 10s,1,15500.0,15500.0,0.0,False,NONE
TRX-20260902-000065-004,TRX-20260902-000065,4,SKU-1010,Sedaap Mie Goreng 90g,1,3400.0,3400.0,0.0,False,NONE
TRX-20260902-000065-005,TRX-20260902-000065,5,SKU-2006,Mentega Blue Band 200g,2,12500.0,25000.0,0.0,False,NONE
TRX-20260902-000065-006,TRX-20260902-000065,6,SKU-1005,Garam Dapur Cap Kapal 250g,1,5000.0,5000.0,0.0,False,NONE
TRX-20260902-000065-007,TRX-20260902-000065,7,SKU-1009,Indomie Kuah Ayam Bawang 69g,1,3400.0,3400.0,0.0,False,NONE
TRX-20260902-000065-008,TRX-20260902-000065,8,SKU-3006,Coca Cola 390ml,2,7500.0,15000.0,0.0,False,NONE
TRX-20260902-000065-009,TRX-20260902-000065,9,SKU-3002,Air Mineral Le Minerale 600ml,2,3800.0,7600.0,0.0,False,NONE
TRX-20260902-000066-001,TRX-20260902-000066,1,SKU-1009,Indomie Kuah Ayam Bawang 69g,2,3400.0,6800.0,0.0,False,NONE
TRX-20260902-000066-002,TRX-20260902-000066,2,SKU-1010,Sedaap Mie Goreng 90g,1,3400.0,3400.0,0.0,False,NONE
TRX-20260902-000066-003,TRX-20260902-000066,3,SKU-1004,Tepung Terigu Segitiga Biru 1kg,2,13500.0,27000.0,0.0,False,NONE
TRX-20260902-000066-004,TRX-20260902-000066,4,SKU-2006,Mentega Blue Band 200g,2,12500.0,25000.0,0.0,False,NONE
TRX-20260902-000066-005,TRX-20260902-000066,5,SKU-3008,Taro Net Seaweed 65g,2,9800.0,19600.0,0.0,False,NONE
TRX-20260902-000067-001,TRX-20260902-000067,1,SKU-1003,Gula Pasir Gulaku 1kg,5,17500.0,87500.0,0.0,False,NONE
TRX-20260902-000067-002,TRX-20260902-000067,2,SKU-5006,Baterai ABC Alkaline AA 4s,1,21000.0,21000.0,0.0,False,NONE
TRX-20260902-000067-003,TRX-20260902-000067,3,SKU-5205,UNKNOWN PRODUCT,2,42000.0,84000.0,0.0,False,TYPO_SKU
TRX-20260902-000067-004,TRX-20260902-000067,4,SKU-4005,Rexona Deodorant Roll On 45ml,2,20500.0,41000.0,0.0,False,NONE
TRX-20260902-000067-005,TRX-20260902-000067,5,SKU-1010,Sedaap Mie Goreng 90g,1,3400.0,3400.0,0.0,False,NONE
TRX-20260902-000067-006,TRX-20260902-000067,6,SKU-1007,Saus Sambal ABC 335ml,1,17500.0,17500.0,0.0,False,NONE
TRX-20260902-000067-007,TRX-20260902-000067,7,SKU-4004,Sikat Gigi Formula Double Action 3s,3,15500.0,46500.0,0.0,False,NONE
TRX-20260902-000067-008,TRX-20260902-000067,8,SKU-1002,Minyak Goreng Bimoli 2L,2,37500.0,75000.0,0.0,False,NONE
TRX-20260902-000067-009,TRX-20260902-000067,9,SKU-1001,Beras Pandan Wangi 5kg,2,78500.0,157000.0,0.0,False,NONE
TRX-20260902-000067-010,TRX-20260902-000067,10,SKU-5004,Pembersih Lantai Super Pell 770ml,1,14500.0,14500.0,0.0,False,NONE
TRX-20260902-000067-011,TRX-20260902-000067,11,SKU-4002,Shampoo Sunsilk Black Shine 160ml,3,26000.0,78000.0,0.0,False,NONE
TRX-20260902-000067-012,TRX-20260902-000067,12,SKU-4001,Sabun Mandi Lifebuoy Total 10 450ml,2,27500.0,55000.0,0.0,False,NONE
TRX-20260902-000067-013,TRX-20260902-000067,13,SKU-1007,Saus Sambal ABC 335ml,2,17500.0,35000.0,0.0,False,NONE
TRX-20260902-000067-014,TRX-20260902-000067,14,SKU-1012,Kornet Sapi Pronas 198g,2,26000.0,52000.0,0.0,False,NONE
TRX-20260902-000067-015,TRX-20260902-000067,15,SKU-1005,Garam Dapur Cap Kapal 250g,2,5000.0,10000.0,0.0,False,NONE
TRX-20260902-000067-016,TRX-20260902-000067,16,SKU-1008,Indomie Goreng Spesial 85g,1,3500.0,3500.0,0.0,False,NONE
TRX-20260902-000067-017,TRX-20260902-000067,17,SKU-5003,Sabun Cuci Piring Sunlight 650ml,1,15500.0,15500.0,0.0,False,NONE
TRX-20260902-000067-018,TRX-20260902-000067,18,SKU-1006,Kecap Manis Bango 520ml,2,25500.0,51000.0,0.0,False,NONE
TRX-20260902-000068-001,TRX-20260902-000068,1,SKU-5004,Pembersih Lantai Super Pell 770ml,1,14500.0,14500.0,0.0,False,NONE
TRX-20260902-000068-002,TRX-20260902-000068,2,SKU-1005,Garam Dapur Cap Kapal 250g,1,5000.0,5000.0,0.0,True,VOID_ITEM
TRX-20260902-000068-003,TRX-20260902-000068,3,SKU-1009,Indomie Kuah Ayam Bawang 69g,1,3400.0,3400.0,0.0,False,NONE
TRX-20260902-000068-004,TRX-20260902-000068,4,SKU-3008,Taro Net Seaweed 65g,2,9800.0,19600.0,0.0,False,NONE
TRX-20260902-000068-005,TRX-20260902-000068,5,SKU-3009,Oreo Original Roll 133g,1,11000.0,11000.0,0.0,True,VOID_ITEM
TRX-20260902-000068-006,TRX-20260902-000068,6,SKU-3009,Oreo Original Roll 133g,1,11000.0,11000.0,0.0,False,TYPO_SKU
TRX-20260902-000068-007,TRX-20260902-000068,7,SKU-1008,Indomie Goreng Spesial 85g,2,3500.0,7000.0,0.0,False,NONE
TRX-20260902-000069-001,TRX-20260902-000069,1,SKU-2002,Susu Ultra Milk Full Cream 1L,1,21500.0,21500.0,0.0,False,NONE
TRX-20260902-000069-002,TRX-20260902-000069,2,SKU-1011,Sarden ABC Saus Tomat 155g,1,12000.0,12000.0,0.0,False,NONE
TRX-20260902-000069-003,TRX-20260902-000069,3,SKU-2007,Sari Roti Tawar Spesial,1,16500.0,16500.0,0.0,False,NONE
TRX-20260902-000069-004,TRX-20260902-000069,4,SKU-4004,Sikat Gigi Formula Double Action 3s,1,15500.0,15500.0,0.0,False,NONE
TRX-20260902-000069-005,TRX-20260902-000069,5,SKU-3001,Air Mineral Aqua 600ml,2,4000.0,8000.0,0.0,False,NONE
TRX-20260902-000069-006,TRX-20260902-000069,6,SKU-3009,Oreo Original Roll 133g,2,11000.0,22000.0,0.0,False,NONE
TRX-20260902-000070-001,TRX-20260902-000070,1,SKU-2004,Yakult Pack isi 5,1,11500.0,11500.0,0.0,False,NONE
TRX-20260902-000070-002,TRX-20260902-000070,2,SKU-1002,Minyak Goreng Bimoli 2L,1,37500.0,37500.0,0.0,False,NONE
TRX-20260902-000070-003,TRX-20260902-000070,3,SKU-3001,Air Mineral Aqua 600ml,2,4000.0,8000.0,0.0,False,NONE
TRX-20260902-000071-001,TRX-20260902-000071,1,SKU-3004,Kopi Kapal Api Spesial Mix 10s,1,15500.0,15500.0,0.0,False,NONE
TRX-20260902-000071-002,TRX-20260902-000071,2,SKU-3005,Good Day Moccacino 250ml,1,8000.0,8000.0,0.0,False,NONE
TRX-20260902-000072-001,TRX-20260902-000072,1,SKU-2005,Keju Kraft Cheddar 165g,1,24000.0,24000.0,0.0,False,NONE
TRX-20260902-000072-002,TRX-20260902-000072,2,SKU-2011,UNKNOWN PRODUCT,1,31000.0,31000.0,0.0,False,TYPO_SKU
TRX-20260902-000072-003,TRX-20260902-000072,3,SKU-2002,Susu Ultra Milk Full Cream 1L,1,21500.0,21500.0,0.0,False,NONE
TRX-20260902-000073-001,TRX-20260902-000073,1,SKU-1008,Indomie Goreng Spesial 85g,1,3500.0,3500.0,0.0,False,NONE
TRX-20260902-000073-002,TRX-20260902-000073,2,SKU-3002,Air Mineral Le Minerale 600ml,1,3800.0,3800.0,0.0,False,NONE
TRX-20260902-000073-003,TRX-20260902-000073,3,SKU-3009,Oreo Original Roll 133g,2,11000.0,22000.0,0.0,False,NONE
TRX-20260902-000073-004,TRX-20260902-000073,4,SKU-3005,Good Day Moccacino 250ml,2,8000.0,16000.0,0.0,False,NONE
TRX-20260902-000073-005,TRX-20260902-000073,5,SKU-3003,Teh Pucuk Harum 350ml,2,4500.0,9000.0,0.0,False,NONE
TRX-20260902-000073-006,TRX-20260902-000073,6,SKU-3008,Taro Net Seaweed 65g,1,9800.0,9800.0,0.0,False,NONE
TRX-20260902-000073-007,TRX-20260902-000073,7,SKU-2004,Yakult Pack isi 5,1,11500.0,11500.0,0.0,False,NONE
TRX-20260902-000073-008,TRX-20260902-000073,8,SKU-1011,Sarden ABC Saus Tomat 155g,1,12000.0,12000.0,0.0,False,NONE
TRX-20260902-000073-009,TRX-20260902-000073,9,SKU-1005,Garam Dapur Cap Kapal 250g,2,5000.0,10000.0,0.0,False,NONE
TRX-20260902-000074-001,TRX-20260902-000074,1,SKU-1007,Saus Sambal ABC 335ml,2,17500.0,35000.0,0.0,False,NONE
TRX-20260902-000074-002,TRX-20260902-000074,2,SKU-4003,Pasta Gigi Pepsodent 190g,1,17000.0,17000.0,0.0,False,NONE
TRX-20260902-000074-003,TRX-20260902-000074,3,SKU-4004,Sikat Gigi Formula Double Action 3s,2,15500.0,31000.0,0.0,False,NONE
TRX-20260902-000074-004,TRX-20260902-000074,4,SKU-1002,Minyak Goreng Bimoli 2L,1,37500.0,37500.0,0.0,False,NONE
TRX-20260902-000074-005,TRX-20260902-000074,5,SKU-1004,Tepung Terigu Segitiga Biru 1kg,2,13500.0,27000.0,0.0,False,NONE
TRX-20260902-000074-006,TRX-20260902-000074,6,SKU-4004,Sikat Gigi Formula Double Action 3s,5,15500.0,77500.0,0.0,False,NONE
TRX-20260902-000074-007,TRX-20260902-000074,7,SKU-5003,Sabun Cuci Piring Sunlight 650ml,2,15500.0,31000.0,0.0,False,NONE
TRX-20260902-000074-008,TRX-20260902-000074,8,SKU-5001,Deterjen Rinso Anti Noda 770g,1,23000.0,23000.0,0.0,False,NONE
TRX-20260902-000074-009,TRX-20260902-000074,9,SKU-1003,Gula Pasir Gulaku 1kg,5,17500.0,87500.0,0.0,False,NONE
TRX-20260902-000074-010,TRX-20260902-000074,10,SKU-5005,Baygon Obat Nyamuk Semprot 600ml,2,42000.0,84000.0,0.0,False,NONE
TRX-20260902-000074-011,TRX-20260902-000074,11,SKU-1010,Sedaap Mie Goreng 90g,2,3400.0,6800.0,0.0,False,NONE
TRX-20260902-000074-012,TRX-20260902-000074,12,SKU-4001,Sabun Mandi Lifebuoy Total 10 450ml,1,27500.0,27500.0,0.0,False,NONE
TRX-20260902-000074-013,TRX-20260902-000074,13,SKU-5006,Baterai ABC Alkaline AA 4s,1,21000.0,21000.0,0.0,False,NONE
TRX-20260902-000074-014,TRX-20260902-000074,14,SKU-1005,Garam Dapur Cap Kapal 250g,1,5000.0,5000.0,0.0,False,NONE
TRX-20260902-000075-001,TRX-20260902-000075,1,SKU-1009,Indomie Kuah Ayam Bawang 69g,1,3400.0,3400.0,0.0,False,NONE
TRX-20260902-000075-002,TRX-20260902-000075,2,SKU-4006,Paseo Facial Tissue 250 Sheets,1,16500.0,16500.0,0.0,False,NONE
TRX-20260902-000075-003,TRX-20260902-000075,3,SKU-4007,Minyak Telon My Baby 90ml,1,28000.0,28000.0,0.0,False,NONE
TRX-20260902-000075-004,TRX-20260902-000075,4,SKU-1008,Indomie Goreng Spesial 85g,1,3500.0,3500.0,0.0,False,NONE
TRX-20260902-000075-005,TRX-20260902-000075,5,SKU-4004,Sikat Gigi Formula Double Action 3s,1,15500.0,15500.0,0.0,False,NONE
TRX-20260902-000075-006,TRX-20260902-000075,6,SKU-5006,Baterai ABC Alkaline AA 4s,2,21000.0,42000.0,0.0,False,TYPO_SKU
TRX-20260902-000075-007,TRX-20260902-000075,7,SKU-3010,SilverQueen Cokelat Mede 58g,1,17000.0,17000.0,0.0,False,NONE
TRX-20260902-000075-008,TRX-20260902-000075,8,SKU-3005,Good Day Moccacino 250ml,2,8000.0,16000.0,0.0,False,NONE
TRX-20260902-000076-001,TRX-20260902-000076,1,SKU-1006,Kecap Manis Bango 520ml,2,25500.0,51000.0,0.0,False,NONE
TRX-20260902-000076-002,TRX-20260902-000076,2,SKU-1008,Indomie Goreng Spesial 85g,5,3500.0,17500.0,0.0,False,NONE
TRX-20260902-000076-003,TRX-20260902-000076,3,SKU-5002,Pewangi Pakaian Molto All in 1 720ml,1,24000.0,24000.0,0.0,False,NONE
TRX-20260902-000076-004,TRX-20260902-000076,4,SKU-1001,Beras Pandan Wangi 5kg,2,78500.0,157000.0,0.0,False,NONE
TRX-20260902-000076-005,TRX-20260902-000076,5,SKU-1005,Garam Dapur Cap Kapal 250g,2,5000.0,10000.0,0.0,False,NONE
TRX-20260902-000076-006,TRX-20260902-000076,6,SKU-1012,Kornet Sapi Pronas 198g,5,26000.0,130000.0,0.0,False,NONE
TRX-20260902-000076-007,TRX-20260902-000076,7,SKU-1010,Sedaap Mie Goreng 90g,3,3400.0,10200.0,0.0,False,NONE
TRX-20260902-000076-008,TRX-20260902-000076,8,SKU-1007,Saus Sambal ABC 335ml,2,17500.0,35000.0,0.0,False,NONE
TRX-20260902-000076-009,TRX-20260902-000076,9,SKU-1002,Minyak Goreng Bimoli 2L,3,37500.0,112500.0,0.0,False,NONE
TRX-20260902-000076-010,TRX-20260902-000076,10,SKU-4003,Pasta Gigi Pepsodent 190g,3,17000.0,51000.0,0.0,False,NONE
TRX-20260902-000076-011,TRX-20260902-000076,11,SKU-4004,Sikat Gigi Formula Double Action 3s,1,15500.0,15500.0,0.0,False,NONE
TRX-20260902-000076-012,TRX-20260902-000076,12,SKU-1011,Sarden ABC Saus Tomat 155g,2,12000.0,24000.0,0.0,False,NONE
TRX-20260902-000076-013,TRX-20260902-000076,13,SKU-5001,Deterjen Rinso Anti Noda 770g,5,23000.0,115000.0,0.0,False,NONE
TRX-20260902-000077-001,TRX-20260902-000077,1,SKU-3208,UNKNOWN PRODUCT,1,9800.0,9800.0,0.0,False,TYPO_SKU
TRX-20260902-000077-002,TRX-20260902-000077,2,SKU-2003,Susu Ultra Milk Cokelat 1L,1,21500.0,21500.0,0.0,False,NONE
TRX-20260902-000077-003,TRX-20260902-000077,3,SKU-2005,Keju Kraft Cheddar 165g,1,24000.0,24000.0,0.0,False,NONE
TRX-20260902-000078-001,TRX-20260902-000078,1,SKU-3004,Kopi Kapal Api Spesial Mix 10s,2,15500.0,31000.0,0.0,False,NONE
TRX-20260902-000078-002,TRX-20260902-000078,2,SKU-2006,Mentega Blue Band 200g,1,12500.0,12500.0,0.0,False,NONE
TRX-20260902-000078-003,TRX-20260902-000078,3,SKU-2004,Yakult Pack isi 5,1,11500.0,11500.0,0.0,False,NONE
TRX-20260902-000078-004,TRX-20260902-000078,4,SKU-1010,Sedaap Mie Goreng 90g,2,3400.0,6800.0,0.0,False,NONE
TRX-20260902-000078-005,TRX-20260902-000078,5,SKU-1008,Indomie Goreng Spesial 85g,1,3500.0,3500.0,0.0,False,NONE
TRX-20260902-000078-006,TRX-20260902-000078,6,SKU-3009,Oreo Original Roll 133g,1,11000.0,11000.0,0.0,False,NONE
TRX-20260902-000078-007,TRX-20260902-000078,7,SKU-3001,Air Mineral Aqua 600ml,1,4000.0,4000.0,0.0,False,NONE
TRX-20260902-000078-008,TRX-20260902-000078,8,SKU-5003,Sabun Cuci Piring Sunlight 650ml,1,15500.0,15500.0,0.0,False,NONE
TRX-20260902-000079-001,TRX-20260902-000079,1,SKU-3008,Taro Net Seaweed 65g,1,9800.0,9800.0,0.0,False,NONE
TRX-20260902-000079-002,TRX-20260902-000079,2,SKU-2006,Mentega Blue Band 200g,1,12500.0,12500.0,0.0,False,NONE
TRX-20260902-000079-003,TRX-20260902-000079,3,SKU-1008,Indomie Goreng Spesial 85g,2,3500.0,7000.0,0.0,False,NONE
TRX-20260902-000079-004,TRX-20260902-000079,4,SKU-5004,Pembersih Lantai Super Pell 770ml,2,14500.0,29000.0,0.0,False,NONE
TRX-20260902-000080-001,TRX-20260902-000080,1,SKU-3004,Kopi Kapal Api Spesial Mix 10s,1,15500.0,15500.0,0.0,False,NONE
TRX-20260902-000080-002,TRX-20260902-000080,2,SKU-4007,Minyak Telon My Baby 90ml,1,28000.0,28000.0,0.0,False,NONE
TRX-20260902-000080-003,TRX-20260902-000080,3,SKU-3007,Chitato Sapi Panggang 68g,1,12500.0,12500.0,0.0,False,NONE
TRX-20260902-000080-004,TRX-20260902-000080,4,SKU-4004,Sikat Gigi Formula Double Action 3s,1,15500.0,15500.0,0.0,False,NONE
TRX-20260902-000080-005,TRX-20260902-000080,5,SKU-3003,Teh Pucuk Harum 350ml,1,4500.0,4500.0,0.0,False,NONE
TRX-20260902-000080-006,TRX-20260902-000080,6,SKU-3002,Air Mineral Le Minerale 600ml,1,3800.0,3800.0,0.0,False,NONE
TRX-20260902-000081-001,TRX-20260902-000081,1,SKU-1001,Beras Pandan Wangi 5kg,1,78500.0,78500.0,0.0,False,NONE
TRX-20260902-000081-002,TRX-20260902-000081,2,SKU-2008,Sari Roti Sobek Cokelat,1,19500.0,19500.0,0.0,False,NONE
TRX-20260902-000081-003,TRX-20260902-000081,3,SKU-3009,Oreo Original Roll 133g,2,11000.0,22000.0,0.0,False,NONE
TRX-20260902-000082-001,TRX-20260902-000082,1,SKU-4005,Rexona Deodorant Roll On 45ml,2,20500.0,41000.0,0.0,False,NONE
TRX-20260902-000082-002,TRX-20260902-000082,2,SKU-4003,Pasta Gigi Pepsodent 190g,1,17000.0,17000.0,0.0,False,NONE
TRX-20260902-000082-003,TRX-20260902-000082,3,SKU-4004,Sikat Gigi Formula Double Action 3s,1,15500.0,15500.0,0.0,False,NONE
TRX-20260902-000082-004,TRX-20260902-000082,4,SKU-5005,Baygon Obat Nyamuk Semprot 600ml,2,42000.0,84000.0,0.0,False,NONE
TRX-20260902-000082-005,TRX-20260902-000082,5,SKU-4006,Paseo Facial Tissue 250 Sheets,5,16500.0,82500.0,0.0,False,NONE
TRX-20260902-000082-006,TRX-20260902-000082,6,SKU-1008,Indomie Goreng Spesial 85g,2,3500.0,7000.0,0.0,False,NONE
TRX-20260902-000082-007,TRX-20260902-000082,7,SKU-3001,Air Mineral Aqua 600ml,1,4000.0,4000.0,0.0,False,NONE
TRX-20260902-000082-008,TRX-20260902-000082,8,SKU-1012,Kornet Sapi Pronas 198g,2,26000.0,52000.0,0.0,False,NONE
TRX-20260902-000082-009,TRX-20260902-000082,9,SKU-1007,Saus Sambal ABC 335ml,1,17500.0,17500.0,0.0,False,NONE
TRX-20260902-000082-010,TRX-20260902-000082,10,SKU-1010,Sedaap Mie Goreng 90g,1,3400.0,3400.0,0.0,False,NONE
TRX-20260902-000082-011,TRX-20260902-000082,11,SKU-2002,Susu Ultra Milk Full Cream 1L,1,21500.0,21500.0,0.0,False,TYPO_SKU
TRX-20260902-000082-012,TRX-20260902-000082,12,SKU-4004,Sikat Gigi Formula Double Action 3s,5,15500.0,77500.0,0.0,False,NONE
TRX-20260902-000082-013,TRX-20260902-000082,13,SKU-5004,Pembersih Lantai Super Pell 770ml,3,14500.0,43500.0,0.0,False,NONE
TRX-20260902-000082-014,TRX-20260902-000082,14,SKU-1005,Garam Dapur Cap Kapal 250g,3,5000.0,15000.0,0.0,False,NONE
TRX-20260902-000082-015,TRX-20260902-000082,15,SKU-1004,Tepung Terigu Segitiga Biru 1kg,1,13500.0,13500.0,0.0,False,NONE
TRX-20260902-000082-016,TRX-20260902-000082,16,SKU-1002,Minyak Goreng Bimoli 2L,5,37500.0,187500.0,0.0,False,NONE
TRX-20260902-000082-017,TRX-20260902-000082,17,SKU-1001,Beras Pandan Wangi 5kg,2,78500.0,157000.0,0.0,False,NONE
TRX-20260902-000083-001,TRX-20260902-000083,1,SKU-5003,Sabun Cuci Piring Sunlight 650ml,1,15500.0,15500.0,0.0,False,NONE
TRX-20260902-000083-002,TRX-20260902-000083,2,SKU-4003,Pasta Gigi Pepsodent 190g,1,17000.0,17000.0,0.0,False,NONE
TRX-20260902-000083-003,TRX-20260902-000083,3,SKU-4007,Minyak Telon My Baby 90ml,1,28000.0,28000.0,0.0,False,NONE
TRX-20260902-000083-004,TRX-20260902-000083,4,SKU-3009,Oreo Original Roll 133g,2,11000.0,22000.0,0.0,False,NONE
TRX-20260902-000083-005,TRX-20260902-000083,5,SKU-3008,Taro Net Seaweed 65g,2,9800.0,19600.0,0.0,False,NONE
TRX-20260902-000084-001,TRX-20260902-000084,1,SKU-5005,Baygon Obat Nyamuk Semprot 600ml,2,42000.0,84000.0,0.0,False,NONE
TRX-20260902-000084-002,TRX-20260902-000084,2,SKU-5006,Baterai ABC Alkaline AA 4s,2,21000.0,42000.0,0.0,False,NONE
TRX-20260902-000084-003,TRX-20260902-000084,3,SKU-4003,Pasta Gigi Pepsodent 190g,3,17000.0,51000.0,0.0,False,NONE
TRX-20260902-000084-004,TRX-20260902-000084,4,SKU-4004,Sikat Gigi Formula Double Action 3s,1,15500.0,15500.0,0.0,False,NONE
TRX-20260902-000084-005,TRX-20260902-000084,5,SKU-1012,Kornet Sapi Pronas 198g,2,26000.0,52000.0,0.0,False,NONE
TRX-20260902-000084-006,TRX-20260902-000084,6,SKU-4005,Rexona Deodorant Roll On 45ml,2,20500.0,41000.0,0.0,False,NONE
TRX-20260902-000084-007,TRX-20260902-000084,7,SKU-1006,Kecap Manis Bango 520ml,2,25500.0,51000.0,0.0,False,NONE
TRX-20260902-000084-008,TRX-20260902-000084,8,SKU-4002,Shampoo Sunsilk Black Shine 160ml,2,26000.0,52000.0,0.0,False,NONE
TRX-20260902-000084-009,TRX-20260902-000084,9,SKU-4001,Sabun Mandi Lifebuoy Total 10 450ml,2,27500.0,55000.0,0.0,False,NONE
TRX-20260902-000084-010,TRX-20260902-000084,10,SKU-4004,Sikat Gigi Formula Double Action 3s,3,15500.0,46500.0,0.0,False,NONE
TRX-20260902-000084-011,TRX-20260902-000084,11,SKU-1009,Indomie Kuah Ayam Bawang 69g,3,3400.0,10200.0,0.0,False,NONE
TRX-20260902-000084-012,TRX-20260902-000084,12,SKU-1011,Sarden ABC Saus Tomat 155g,5,12000.0,60000.0,0.0,False,NONE
TRX-20260902-000084-013,TRX-20260902-000084,13,SKU-4006,Paseo Facial Tissue 250 Sheets,5,16500.0,82500.0,0.0,False,NONE
TRX-20260902-000085-001,TRX-20260902-000085,1,SKU-2008,Sari Roti Sobek Cokelat,1,19500.0,19500.0,0.0,False,NONE
TRX-20260902-000085-002,TRX-20260902-000085,2,SKU-2006,Mentega Blue Band 200g,1,12500.0,12500.0,0.0,False,NONE
TRX-20260902-000086-001,TRX-20260902-000086,1,SKU-3009,Oreo Original Roll 133g,2,11000.0,22000.0,0.0,False,NONE
TRX-20260902-000086-002,TRX-20260902-000086,2,SKU-3008,Taro Net Seaweed 65g,2,9800.0,19600.0,0.0,False,NONE
TRX-20260902-000086-003,TRX-20260902-000086,3,SKU-1011,Sarden ABC Saus Tomat 155g,1,12000.0,12000.0,0.0,False,NONE
TRX-20260902-000086-004,TRX-20260902-000086,4,SKU-5003,Sabun Cuci Piring Sunlight 650ml,2,15500.0,31000.0,0.0,False,NONE
TRX-20260902-000087-001,TRX-20260902-000087,1,SKU-3003,Teh Pucuk Harum 350ml,1,4500.0,4500.0,0.0,False,NONE
TRX-20260902-000087-002,TRX-20260902-000087,2,SKU-2003,Susu Ultra Milk Cokelat 1L,1,21500.0,21500.0,0.0,False,NONE
